,resnum,native_ss,pre_ss,native_rsa,pre_rsa,Target
257,261,1,1,0.0,0,T1050
258,262,1,1,0.0,0,T1050
259,263,1,1,0.0,0,T1050
260,264,1,1,1.6,0,T1050
261,265,2,2,33.0,25,T1050
262,266,2,2,81.4,25,T1050
263,267,2,2,33.6,40,T1050
264,268,2,2,0.0,0,T1050
265,269,1,1,0.0,0,T1050
266,270,1,1,5.6,5,T1050
267,271,1,1,0.1,10,T1050
268,272,1,1,0.0,0,T1050
269,273,2,2,25.5,20,T1050
270,274,2,2,12.7,45,T1050
271,275,2,2,95.0,50,T1050
272,276,2,2,57.9,45,T1050
273,277,2,2,48.7,50,T1050
274,278,2,1,59.1,35,T1050
275,279,1,1,38.3,0,T1050
276,280,1,1,41.1,30,T1050
277,281,1,1,64.5,25,T1050
278,282,1,1,11.9,0,T1050
279,283,2,1,36.2,30,T1050
280,284,1,2,27.2,45,T1050
281,285,2,2,52.1,35,T1050
282,286,2,2,112.3,55,T1050
283,287,2,2,96.4,55,T1050
284,288,2,2,43.4,35,T1050
285,289,2,2,79.1,50,T1050
286,290,2,2,16.7,35,T1050
287,291,2,2,10.9,10,T1050
288,292,1,2,1.7,0,T1050
289,293,2,2,31.0,25,T1050
290,294,2,2,18.4,35,T1050
291,295,2,2,26.0,30,T1050
292,296,2,2,6.0,5,T1050
293,297,1,1,0.2,0,T1050
294,298,1,1,27.1,15,T1050
295,299,1,1,19.4,0,T1050
296,300,1,1,7.4,0,T1050
297,301,1,1,24.5,0,T1050
298,302,1,1,37.6,25,T1050
299,303,2,2,8.3,10,T1050
300,304,2,2,56.2,40,T1050
301,305,2,2,23.7,50,T1050
302,306,2,2,24.1,20,T1050
303,307,2,1,2.3,5,T1050
304,308,1,1,2.4,0,T1050
305,309,1,1,0.1,0,T1050
306,310,1,1,0.0,0,T1050
307,311,1,1,0.0,0,T1050
308,312,1,1,0.0,0,T1050
309,313,2,2,44.5,15,T1050
310,314,2,2,56.4,30,T1050
311,315,2,2,36.4,40,T1050
312,316,2,2,1.7,0,T1050
313,317,1,1,0.7,0,T1050
314,318,1,1,0.1,5,T1050
315,319,1,1,6.8,20,T1050
316,320,1,2,11.9,0,T1050
317,321,2,2,10.3,20,T1050
318,322,2,2,41.3,55,T1050
319,323,2,2,10.0,40,T1050
320,324,2,2,1.3,25,T1050
321,325,2,2,15.5,45,T1050
322,326,2,2,8.0,40,T1050
323,327,2,2,0.1,0,T1050
324,328,1,2,33.4,40,T1050
325,329,1,2,19.2,20,T1050
326,330,1,2,40.6,5,T1050
327,331,2,2,75.3,40,T1050
328,332,2,2,28.2,30,T1050
329,333,2,2,32.1,40,T1050
330,334,2,2,25.6,20,T1050
331,335,1,1,0.1,0,T1050
332,336,1,1,19.1,15,T1050
333,337,1,1,9.4,5,T1050
334,338,1,1,6.0,0,T1050
335,339,1,1,10.8,5,T1050
336,340,1,1,5.3,35,T1050
337,341,2,2,12.9,20,T1050
338,342,2,2,42.1,50,T1050
339,343,2,2,54.6,55,T1050
340,344,2,2,44.6,30,T1050
341,345,1,2,38.1,15,T1050
342,346,1,1,0.5,0,T1050
343,347,1,1,9.1,0,T1050
344,348,1,1,0.0,0,T1050
345,349,1,1,0.0,0,T1050
346,350,1,1,2.6,0,T1050
347,351,2,2,37.5,30,T1050
348,352,2,2,42.2,35,T1050
349,353,2,2,61.8,40,T1050
350,354,2,2,2.4,0,T1050
351,355,1,1,0.5,0,T1050
352,356,1,1,14.9,10,T1050
353,357,1,1,22.2,20,T1050
354,358,1,1,2.1,0,T1050
355,359,1,2,9.8,20,T1050
356,360,2,2,27.6,45,T1050
357,361,2,2,69.5,50,T1050
358,362,2,2,65.4,45,T1050
359,363,2,2,48.1,55,T1050
360,364,1,1,49.5,40,T1050
361,365,1,1,26.0,0,T1050
362,366,1,1,58.2,35,T1050
363,367,1,1,64.3,25,T1050
364,368,1,1,37.6,5,T1050
365,369,1,1,12.0,35,T1050
366,370,2,2,55.9,45,T1050
367,371,2,2,10.5,40,T1050
368,372,2,2,91.8,50,T1050
369,373,2,2,95.9,55,T1050
370,374,2,2,70.6,35,T1050
371,375,2,2,101.6,15,T1050
372,376,2,2,65.6,10,T1050
373,377,2,2,17.1,20,T1050
374,378,2,2,26.3,25,T1050
375,379,2,1,24.6,10,T1050
376,380,1,1,0.5,0,T1050
377,381,1,1,13.2,10,T1050
378,382,1,1,8.9,0,T1050
379,383,1,1,10.6,0,T1050
380,384,1,1,15.9,0,T1050
381,385,1,1,42.1,25,T1050
382,386,2,2,5.3,15,T1050
383,387,2,2,96.1,45,T1050
384,388,2,2,72.0,55,T1050
385,389,2,2,54.4,30,T1050
386,390,2,1,27.0,20,T1050
387,391,1,1,2.0,0,T1050
388,392,1,1,1.5,0,T1050
389,393,1,1,0.0,0,T1050
390,394,1,1,0.0,0,T1050
391,395,1,1,0.8,0,T1050
392,396,2,2,38.0,10,T1050
393,397,2,2,55.0,20,T1050
394,398,2,2,0.1,30,T1050
395,399,2,2,0.0,0,T1050
396,400,1,2,0.0,0,T1050
397,401,1,1,7.2,15,T1050
398,402,1,1,0.0,20,T1050
399,403,1,1,6.9,5,T1050
400,404,1,2,39.0,30,T1050
401,405,2,2,70.8,55,T1050
402,406,2,2,107.0,55,T1050
403,407,1,2,51.0,40,T1050
404,408,1,1,49.0,5,T1050
405,409,1,1,27.2,40,T1050
406,410,1,1,54.0,20,T1050
407,411,1,1,14.3,10,T1050
408,412,2,1,48.0,40,T1050
409,413,1,2,59.4,50,T1050
410,414,2,2,60.8,50,T1050
411,415,2,2,113.1,45,T1050
412,416,2,2,70.3,55,T1050
413,417,2,2,59.9,45,T1050
414,418,2,2,23.1,30,T1050
415,419,1,2,2.2,5,T1050
416,420,2,2,31.5,30,T1050
417,421,2,2,6.5,35,T1050
418,422,2,2,20.6,30,T1050
419,423,2,2,22.6,10,T1050
420,424,1,1,0.0,0,T1050
421,425,1,1,15.9,10,T1050
422,426,1,1,8.9,0,T1050
423,427,1,1,8.1,0,T1050
424,428,1,1,13.4,5,T1050
425,429,1,1,25.4,35,T1050
426,430,2,2,6.2,15,T1050
427,431,2,2,76.6,45,T1050
428,432,2,2,59.1,55,T1050
429,433,2,2,38.1,30,T1050
430,434,2,1,22.4,15,T1050
431,435,1,1,0.8,0,T1050
432,436,1,1,1.7,0,T1050
433,437,1,1,0.0,0,T1050
434,438,1,1,0.0,0,T1050
435,439,1,1,0.2,0,T1050
436,440,1,2,18.7,15,T1050
437,441,2,2,68.5,30,T1050
438,442,2,2,9.0,35,T1050
439,443,1,2,0.1,0,T1050
440,444,1,1,0.0,0,T1050
441,445,1,1,0.4,10,T1050
442,446,1,1,3.1,15,T1050
443,447,1,1,0.0,0,T1050
444,448,1,2,34.4,20,T1050
445,449,2,2,27.0,55,T1050
446,450,2,2,95.0,55,T1050
447,451,2,2,62.7,45,T1050
448,452,2,2,31.6,55,T1050
449,453,1,1,50.6,40,T1050
450,454,1,1,10.1,0,T1050
451,455,2,1,49.8,40,T1050
452,456,2,1,28.9,35,T1050
453,457,1,1,4.6,5,T1050
454,458,2,2,15.2,45,T1050
455,459,2,2,40.3,55,T1050
456,460,2,2,91.1,45,T1050
457,461,2,2,64.4,55,T1050
458,462,2,2,32.3,50,T1050
459,463,2,2,60.6,40,T1050
460,464,2,2,2.4,5,T1050
461,465,2,2,49.0,15,T1050
462,466,2,2,25.9,25,T1050
463,467,2,2,25.7,30,T1050
464,468,1,2,25.4,10,T1050
465,469,1,1,0.1,0,T1050
466,470,1,1,6.8,10,T1050
467,471,1,1,2.7,0,T1050
468,472,1,1,7.9,0,T1050
469,473,1,1,12.5,5,T1050
470,474,1,1,22.8,30,T1050
471,475,1,2,12.7,10,T1050
472,476,1,2,52.1,45,T1050
473,477,2,2,79.4,55,T1050
474,478,2,2,32.3,30,T1050
475,479,1,1,19.2,15,T1050
476,480,1,1,0.0,0,T1050
477,481,1,1,2.4,0,T1050
478,482,1,1,3.9,0,T1050
479,483,1,1,0.0,0,T1050
480,484,1,1,2.2,0,T1050
481,485,2,2,37.9,20,T1050
482,486,2,2,47.2,30,T1050
483,487,2,2,38.5,35,T1050
484,488,2,2,0.5,0,T1050
485,489,1,1,2.1,0,T1050
486,490,1,1,0.6,10,T1050
487,491,1,1,9.2,15,T1050
488,492,1,1,0.1,0,T1050
489,493,1,2,26.6,25,T1050
490,494,2,2,11.3,50,T1050
491,495,2,2,60.4,55,T1050
492,496,2,2,58.1,45,T1050
493,497,2,2,52.5,55,T1050
494,498,1,1,50.6,40,T1050
495,499,1,1,5.8,5,T1050
496,500,1,1,47.1,35,T1050
497,501,1,1,43.9,25,T1050
498,502,1,1,15.9,5,T1050
499,503,2,1,68.4,40,T1050
500,504,2,2,9.8,40,T1050
501,505,2,2,77.6,55,T1050
502,506,2,2,78.7,65,T1050
503,507,2,2,106.2,50,T1050
504,508,2,2,51.4,55,T1050
505,509,2,2,40.2,50,T1050
506,510,2,2,46.5,35,T1050
507,511,2,2,16.2,5,T1050
508,512,2,2,53.6,20,T1050
509,513,2,2,25.0,25,T1050
510,514,2,2,42.6,25,T1050
511,515,2,2,14.7,15,T1050
512,516,1,1,2.3,0,T1050
513,517,1,1,5.0,10,T1050
514,518,1,1,12.8,0,T1050
515,519,1,1,1.7,0,T1050
516,520,1,1,26.5,5,T1050
517,521,1,1,37.4,25,T1050
518,522,2,2,29.9,10,T1050
519,523,2,2,0.5,45,T1050
520,524,2,2,59.6,50,T1050
521,525,2,2,42.9,30,T1050
522,526,2,1,2.3,15,T1050
523,527,1,1,0.4,0,T1050
524,528,1,1,0.0,0,T1050
525,529,1,1,0.0,0,T1050
526,530,1,1,0.0,0,T1050
527,531,1,2,0.0,0,T1050
528,532,2,2,60.0,30,T1050
529,533,2,2,55.2,35,T1050
530,534,2,2,4.3,0,T1050
531,535,1,2,6.8,0,T1050
532,536,1,2,1.6,5,T1050
533,537,1,2,0.3,25,T1050
534,538,1,2,7.7,5,T1050
535,539,1,2,2.0,25,T1050
536,540,2,2,39.7,55,T1050
537,541,2,2,64.3,55,T1050
538,542,2,2,28.0,45,T1050
539,543,2,2,69.5,50,T1050
540,544,1,1,43.2,40,T1050
541,545,1,1,4.9,0,T1050
542,546,2,1,5.2,35,T1050
543,547,2,1,62.4,30,T1050
544,548,2,1,11.0,5,T1050
545,549,2,1,68.0,25,T1050
546,550,2,2,56.5,45,T1050
547,551,2,2,2.9,55,T1050
548,552,2,2,57.3,45,T1050
549,553,2,2,24.1,35,T1050
550,554,2,2,3.3,5,T1050
551,555,2,2,73.0,25,T1050
552,556,2,2,59.7,30,T1050
553,557,2,2,35.4,20,T1050
554,558,2,2,26.3,0,T1050
555,559,1,2,0.3,0,T1050
556,560,1,2,0.0,10,T1050
557,561,1,1,0.0,0,T1050
558,562,1,1,0.4,0,T1050
559,563,1,1,4.4,5,T1050
560,564,1,1,10.6,35,T1050
561,565,1,2,4.9,15,T1050
562,566,2,2,51.6,50,T1050
563,567,2,2,50.5,50,T1050
564,568,2,2,64.9,25,T1050
565,569,1,2,13.8,15,T1050
566,570,1,1,0.0,0,T1050
567,571,1,1,0.6,0,T1050
568,572,1,1,0.1,0,T1050
569,573,1,1,0.0,0,T1050
570,574,1,2,5.5,0,T1050
571,575,2,2,26.1,20,T1050
572,576,2,2,49.4,45,T1050
573,577,2,2,25.7,0,T1050
574,578,1,1,0.1,0,T1050
575,579,1,1,0.1,0,T1050
576,580,1,1,26.5,25,T1050
577,581,1,1,0.0,0,T1050
578,582,1,2,31.0,25,T1050
579,583,1,2,14.6,25,T1050
580,584,1,2,51.8,55,T1050
581,585,1,2,59.8,50,T1050
582,586,2,2,47.1,55,T1050
583,587,2,2,91.5,40,T1050
584,588,2,2,91.2,40,T1050
585,589,2,2,39.2,45,T1050
586,590,2,2,22.8,40,T1050
587,591,1,2,12.5,25,T1050
588,592,1,2,60.0,35,T1050
589,593,1,1,8.6,20,T1050
590,594,1,1,62.9,35,T1050
591,595,1,1,21.5,0,T1050
592,596,1,1,31.5,30,T1050
593,597,1,1,24.6,25,T1050
594,598,1,1,0.6,5,T1050
595,599,2,2,28.0,30,T1050
596,600,0,2,33.5,35,T1050
597,601,0,2,34.8,45,T1050
598,602,0,2,0.1,25,T1050
599,603,2,2,1.3,15,T1050
600,604,2,2,3.3,5,T1050
601,605,2,2,4.0,30,T1050
602,606,2,2,70.6,25,T1050
603,607,2,2,4.7,30,T1050
604,608,2,2,41.5,25,T1050
605,609,1,2,4.1,0,T1050
606,610,1,2,16.3,15,T1050
607,611,1,2,35.4,20,T1050
608,612,1,2,19.1,25,T1050
609,613,1,2,0.0,0,T1050
610,614,1,1,7.4,0,T1050
611,615,1,1,28.0,0,T1050
612,616,1,1,25.3,30,T1050
613,617,2,2,0.9,15,T1050
614,618,2,2,73.9,50,T1050
615,619,2,2,52.4,55,T1050
616,620,2,2,11.3,5,T1050
617,621,2,1,18.9,20,T1050
618,622,1,1,0.0,0,T1050
619,623,1,1,0.0,0,T1050
620,624,1,1,0.1,0,T1050
621,625,1,1,0.0,0,T1050
622,626,1,2,0.0,5,T1050
623,627,2,2,42.7,10,T1050
624,628,2,2,51.8,35,T1050
625,629,1,2,0.0,0,T1050
626,630,1,1,0.0,0,T1050
627,631,1,1,0.0,0,T1050
628,632,1,1,6.7,5,T1050
629,633,1,1,3.7,0,T1050
630,634,2,2,33.9,15,T1050
631,635,2,2,16.7,5,T1050
632,636,2,2,63.0,50,T1050
633,637,2,0,75.4,40,T1050
634,638,2,2,15.5,0,T1050
635,639,2,2,46.7,40,T1050
636,640,2,2,28.6,55,T1050
637,641,2,2,5.9,35,T1050
638,642,2,2,67.7,55,T1050
639,643,2,2,42.3,30,T1050
640,644,2,2,41.9,30,T1050
641,645,2,2,2.1,5,T1050
642,646,2,2,41.6,40,T1050
643,647,1,1,10.1,0,T1050
644,648,1,1,1.8,5,T1050
645,649,1,1,2.0,0,T1050
646,650,1,1,13.6,0,T1050
647,651,1,1,27.9,20,T1050
648,652,1,1,5.3,0,T1050
649,653,1,1,23.8,25,T1050
650,654,1,1,8.2,0,T1050
651,655,2,1,48.9,10,T1050
652,656,2,2,98.1,25,T1050
653,657,1,2,71.3,40,T1050
654,658,1,2,68.4,55,T1050
655,659,2,2,9.6,10,T1050
656,660,2,2,63.8,45,T1050
657,661,2,2,23.3,25,T1050
658,662,2,2,36.7,45,T1050
659,663,1,2,43.3,55,T1050
660,664,1,2,64.3,60,T1050
661,665,2,2,31.4,40,T1050
662,666,2,2,109.5,45,T1050
663,667,2,2,50.4,55,T1050
664,668,1,2,54.8,40,T1050
665,669,1,2,12.8,20,T1050
666,670,1,2,3.1,15,T1050
667,671,2,2,52.1,0,T1050
668,672,2,2,18.9,40,T1050
669,673,2,2,13.9,45,T1050
670,674,2,2,3.0,15,T1050
671,675,2,2,20.1,5,T1050
672,676,2,2,24.8,40,T1050
673,677,2,2,9.9,30,T1050
674,678,2,2,60.7,10,T1050
675,679,2,2,82.5,40,T1050
676,680,1,1,48.4,40,T1050
677,681,1,1,0.3,0,T1050
678,682,1,1,55.1,35,T1050
679,683,1,1,0.9,0,T1050
680,684,2,2,53.6,45,T1050
681,685,2,2,47.5,20,T1050
682,686,2,2,82.5,50,T1050
683,687,2,2,9.8,30,T1050
684,688,2,2,35.2,20,T1050
685,689,2,1,40.7,5,T1050
686,690,1,1,3.2,0,T1050
687,691,1,1,15.3,0,T1050
688,692,1,1,0.1,0,T1050
689,693,1,1,25.0,5,T1050
690,694,1,1,0.0,0,T1050
691,695,1,1,0.0,0,T1050
692,696,1,1,2.9,0,T1050
693,697,2,1,15.9,0,T1050
694,698,2,2,6.7,20,T1050
695,699,2,2,1.9,5,T1050
696,700,2,2,6.5,20,T1050
697,701,2,2,5.6,25,T1050
698,702,0,2,11.7,20,T1050
699,703,0,2,54.1,50,T1050
700,704,0,2,13.9,45,T1050
701,705,2,2,0.2,15,T1050
702,706,1,2,23.5,35,T1050
703,707,1,1,0.3,5,T1050
704,708,1,1,19.5,15,T1050
705,709,1,1,13.6,5,T1050
706,710,1,1,12.4,25,T1050
707,711,1,1,0.0,0,T1050
708,712,1,1,37.8,35,T1050
709,713,2,2,74.6,30,T1050
710,714,2,2,61.8,5,T1050
711,715,2,2,20.6,35,T1050
712,716,2,2,93.8,55,T1050
713,717,2,2,61.9,40,T1050
714,718,2,1,23.7,5,T1050
715,719,1,1,35.8,20,T1050
716,720,1,1,59.9,35,T1050
717,721,2,2,12.7,5,T1050
718,722,2,2,65.7,45,T1050
719,723,2,2,56.4,40,T1050
720,724,2,2,12.9,55,T1050
721,725,2,2,37.7,40,T1050
722,726,2,2,20.4,25,T1050
723,727,2,1,41.0,30,T1050
724,728,2,1,8.8,0,T1050
725,729,1,1,47.7,20,T1050
726,730,1,1,7.1,5,T1050
727,731,2,2,58.4,15,T1050
728,732,2,2,75.4,35,T1050
729,733,2,2,10.7,5,T1050
730,734,2,2,57.8,50,T1050
731,735,2,2,42.4,45,T1050
732,736,1,1,38.2,25,T1050
733,737,1,1,86.1,45,T1050
734,738,1,1,12.0,5,T1050
735,739,1,1,36.1,20,T1050
736,740,1,1,0.0,0,T1050
737,741,1,1,25.8,25,T1050
738,742,1,1,0.0,0,T1050
739,743,1,1,20.6,25,T1050
740,744,1,1,0.9,0,T1050
741,745,1,1,21.1,20,T1050
742,746,2,2,0.8,35,T1050
743,747,2,2,8.8,45,T1050
744,748,2,2,4.1,45,T1050
745,749,2,2,52.8,35,T1050
746,750,2,2,29.7,25,T1050
747,751,1,1,56.0,10,T1050
748,752,2,2,2.2,35,T1050
749,753,2,2,75.9,55,T1050
750,754,2,2,69.6,50,T1050
751,755,2,2,39.5,40,T1050
752,756,1,1,10.0,25,T1050
753,757,1,1,41.8,35,T1050
754,758,1,1,1.0,0,T1050
755,759,1,1,21.7,30,T1050
756,760,1,1,0.5,0,T1050
757,761,1,1,23.7,20,T1050
758,762,1,1,8.2,0,T1050
759,763,2,2,17.9,20,T1050
760,764,2,2,29.4,5,T1050
761,765,2,2,56.7,10,T1050
762,766,2,2,77.2,5,T1050
763,767,2,2,66.0,10,T1050
764,768,2,0,113.8,15,T1050
0,9,2,0,106.4,30,T1054
1,10,0,0,64.4,35,T1054
2,11,0,0,31.8,30,T1054
3,12,0,0,53.9,0,T1054
4,13,2,0,64.4,30,T1054
5,14,2,0,52.9,55,T1054
6,15,0,2,31.7,35,T1054
7,16,0,2,75.5,45,T1054
8,17,0,0,55.0,60,T1054
9,18,0,0,9.8,40,T1054
10,19,0,0,54.5,20,T1054
11,20,0,2,81.5,50,T1054
12,21,0,2,55.2,50,T1054
13,22,2,2,9.4,10,T1054
14,23,1,1,24.0,40,T1054
15,24,1,1,23.1,0,T1054
16,25,1,1,17.2,35,T1054
17,26,1,1,54.6,0,T1054
18,27,1,1,28.0,25,T1054
19,28,1,1,60.7,0,T1054
20,29,1,1,23.2,15,T1054
21,30,2,2,65.8,35,T1054
22,31,2,2,21.4,20,T1054
23,32,1,1,16.9,20,T1054
24,33,1,1,0.5,0,T1054
25,34,1,1,0.3,0,T1054
26,35,1,1,0.0,0,T1054
27,36,1,1,0.5,0,T1054
28,37,1,1,1.8,0,T1054
29,38,1,2,3.6,30,T1054
30,39,1,2,0.0,5,T1054
31,40,2,2,32.6,40,T1054
32,41,2,2,17.2,40,T1054
33,42,0,0,58.3,55,T1054
34,43,0,0,47.7,45,T1054
35,44,0,0,3.4,5,T1054
36,45,0,0,30.0,25,T1054
37,46,0,0,46.9,50,T1054
38,47,0,0,10.7,30,T1054
39,48,0,0,10.3,0,T1054
40,49,0,0,16.5,30,T1054
41,50,0,0,47.2,45,T1054
42,51,0,0,58.9,10,T1054
43,52,0,0,3.7,0,T1054
44,53,0,0,53.8,40,T1054
45,54,0,0,79.1,50,T1054
46,55,2,2,45.3,15,T1054
47,56,2,2,75.1,60,T1054
48,57,2,2,86.6,50,T1054
49,58,2,2,21.3,0,T1054
50,59,2,1,85.7,35,T1054
51,60,1,1,39.6,40,T1054
52,61,1,1,14.4,0,T1054
53,62,1,1,32.0,15,T1054
54,63,1,1,20.4,30,T1054
55,64,2,1,37.2,20,T1054
56,65,2,1,0.5,0,T1054
57,66,1,1,55.2,25,T1054
58,67,1,1,49.5,5,T1054
59,68,2,2,41.0,30,T1054
60,69,2,2,96.9,50,T1054
61,70,2,2,59.0,60,T1054
62,71,2,2,15.3,35,T1054
63,72,2,2,53.8,40,T1054
64,73,0,0,70.4,10,T1054
65,74,0,0,80.6,30,T1054
66,75,0,0,24.6,40,T1054
67,76,0,0,26.9,25,T1054
68,77,0,2,51.8,5,T1054
69,78,0,2,58.3,45,T1054
70,79,0,2,3.7,10,T1054
71,80,0,0,51.7,10,T1054
72,81,0,0,47.1,10,T1054
73,82,0,0,4.9,0,T1054
74,83,0,0,19.0,15,T1054
75,84,0,0,57.4,5,T1054
76,85,0,0,40.8,25,T1054
77,86,0,0,0.0,0,T1054
78,87,0,0,31.0,15,T1054
79,88,0,0,31.9,0,T1054
80,89,0,0,26.5,30,T1054
81,90,0,0,0.4,0,T1054
82,91,0,0,72.1,10,T1054
83,92,0,2,73.1,30,T1054
84,93,2,2,17.5,35,T1054
85,94,2,2,88.7,55,T1054
86,95,2,2,51.0,55,T1054
87,96,2,2,2.2,5,T1054
88,97,2,2,36.2,45,T1054
89,98,2,2,21.0,30,T1054
90,99,2,2,82.2,20,T1054
91,100,2,1,43.1,35,T1054
92,101,1,1,1.4,0,T1054
93,102,1,1,14.4,30,T1054
94,103,1,1,7.4,0,T1054
95,104,1,1,11.9,20,T1054
96,105,1,1,2.4,0,T1054
97,106,1,1,4.6,40,T1054
98,107,2,2,58.6,45,T1054
99,108,2,2,15.1,20,T1054
100,109,1,1,13.4,10,T1054
101,110,1,1,0.0,0,T1054
102,111,1,1,5.0,0,T1054
103,112,1,1,0.0,0,T1054
104,113,1,1,2.0,0,T1054
105,114,1,1,6.4,0,T1054
106,115,1,1,49.6,15,T1054
107,116,1,1,0.1,0,T1054
108,117,2,2,29.5,15,T1054
109,118,0,0,45.8,40,T1054
110,119,0,0,50.6,50,T1054
111,120,0,0,7.3,15,T1054
112,121,0,0,18.1,0,T1054
113,122,0,0,58.0,45,T1054
114,123,0,0,9.7,30,T1054
115,124,0,0,0.6,0,T1054
116,125,0,0,51.7,10,T1054
117,126,0,0,58.6,45,T1054
118,127,0,0,9.4,10,T1054
119,128,0,0,2.8,0,T1054
120,129,0,0,73.8,40,T1054
121,130,2,0,67.8,45,T1054
122,131,2,2,9.5,10,T1054
123,132,2,2,52.8,55,T1054
124,133,2,2,73.1,40,T1054
125,134,2,2,24.1,0,T1054
126,135,2,0,84.2,40,T1054
127,136,1,1,53.8,40,T1054
128,137,1,1,40.2,0,T1054
129,138,1,1,12.7,0,T1054
130,139,1,1,44.6,40,T1054
131,140,1,1,14.2,0,T1054
132,141,1,1,22.2,0,T1054
133,142,1,1,56.8,30,T1054
134,143,1,1,34.1,10,T1054
135,144,2,1,51.0,5,T1054
136,145,2,2,67.2,45,T1054
137,146,2,2,79.4,50,T1054
138,147,2,2,75.8,40,T1054
139,148,2,2,89.6,60,T1054
140,149,2,2,83.4,35,T1054
141,150,2,2,95.3,60,T1054
142,151,2,2,141.6,45,T1054
0,13,2,0,78.3,10,T1056
1,14,2,2,37.7,5,T1056
2,15,1,2,3.3,15,T1056
3,16,0,2,0.1,10,T1056
4,17,0,0,2.8,5,T1056
5,18,0,0,39.9,30,T1056
6,19,0,0,15.6,15,T1056
7,20,0,0,0.2,0,T1056
8,21,0,0,42.4,35,T1056
9,22,0,2,90.9,55,T1056
10,23,0,2,50.2,45,T1056
11,24,2,2,30.5,20,T1056
12,25,2,2,4.1,10,T1056
13,26,1,1,66.5,45,T1056
14,27,1,1,30.7,5,T1056
15,28,1,2,54.1,15,T1056
16,29,1,2,13.5,30,T1056
17,30,2,2,14.5,25,T1056
18,31,0,2,0.3,15,T1056
19,32,0,2,41.7,25,T1056
20,33,0,2,66.3,40,T1056
21,34,2,2,11.5,5,T1056
22,35,2,2,93.8,35,T1056
23,36,2,2,55.9,40,T1056
24,37,2,2,32.3,15,T1056
25,38,2,2,72.3,25,T1056
26,39,2,2,76.6,30,T1056
27,40,2,2,58.6,40,T1056
28,41,2,2,19.0,5,T1056
29,42,2,2,1.0,5,T1056
30,43,1,2,40.3,15,T1056
31,44,2,2,20.4,15,T1056
32,45,2,2,37.8,25,T1056
33,46,2,2,41.6,15,T1056
34,47,1,2,58.8,5,T1056
35,48,1,2,46.9,20,T1056
36,49,2,2,91.6,25,T1056
37,50,2,2,107.9,15,T1056
38,51,1,2,19.7,10,T1056
39,52,1,2,40.3,30,T1056
40,53,2,2,27.7,15,T1056
41,54,2,2,5.3,15,T1056
42,55,0,2,71.1,20,T1056
43,56,0,2,52.4,10,T1056
44,57,0,2,14.9,5,T1056
45,58,2,2,57.8,10,T1056
46,59,2,2,6.5,25,T1056
47,60,1,2,25.9,10,T1056
48,61,2,2,6.2,0,T1056
49,62,2,2,27.1,10,T1056
50,63,1,2,0.5,0,T1056
51,64,1,1,0.0,0,T1056
52,65,1,1,9.4,0,T1056
53,66,1,1,0.3,0,T1056
54,67,1,2,35.7,0,T1056
55,68,2,2,12.9,15,T1056
56,69,2,2,92.2,40,T1056
57,70,2,2,74.4,30,T1056
58,71,2,2,60.5,25,T1056
59,72,2,2,40.6,5,T1056
60,73,1,2,39.7,15,T1056
61,74,1,1,0.0,0,T1056
62,75,1,1,2.3,15,T1056
63,76,1,1,0.0,0,T1056
64,77,2,1,0.1,0,T1056
65,78,2,2,0.2,0,T1056
66,79,2,2,4.2,35,T1056
67,80,1,2,8.9,0,T1056
68,81,1,1,27.5,15,T1056
69,82,1,1,0.7,0,T1056
70,83,1,1,27.9,0,T1056
71,84,1,1,29.0,10,T1056
72,85,1,1,33.4,0,T1056
73,86,1,2,42.1,35,T1056
74,87,1,2,31.6,25,T1056
75,88,1,2,74.3,15,T1056
76,89,1,2,5.4,5,T1056
77,90,2,2,47.5,5,T1056
78,91,2,2,11.3,5,T1056
79,92,1,2,0.0,0,T1056
80,93,1,1,0.0,15,T1056
81,94,1,1,1.8,5,T1056
82,95,1,1,0.0,0,T1056
83,96,1,1,0.0,5,T1056
84,97,1,1,0.1,0,T1056
85,98,1,1,40.6,20,T1056
86,99,2,2,2.5,5,T1056
87,100,2,2,78.1,40,T1056
88,101,2,2,51.1,35,T1056
89,102,2,2,41.2,30,T1056
90,103,2,2,8.7,10,T1056
91,104,1,1,8.7,15,T1056
92,105,1,1,0.1,0,T1056
93,106,1,1,0.9,0,T1056
94,107,1,1,0.1,0,T1056
95,108,1,1,0.3,0,T1056
96,109,1,1,8.5,0,T1056
97,110,1,1,0.4,0,T1056
98,111,2,2,46.4,15,T1056
99,112,2,2,30.3,25,T1056
100,113,2,2,81.8,20,T1056
101,114,2,2,11.3,20,T1056
102,115,2,2,19.5,5,T1056
103,116,2,1,55.7,45,T1056
104,117,2,1,17.7,0,T1056
105,118,2,1,65.0,35,T1056
106,119,2,1,60.4,40,T1056
107,120,2,2,55.7,25,T1056
108,121,1,2,32.7,40,T1056
109,122,1,1,55.2,35,T1056
110,123,1,1,0.6,0,T1056
111,124,2,1,31.8,40,T1056
112,125,2,2,23.6,45,T1056
113,126,2,2,33.8,15,T1056
114,127,1,2,33.7,20,T1056
115,128,1,1,26.9,5,T1056
116,129,1,1,0.0,0,T1056
117,130,1,1,0.0,0,T1056
118,131,1,1,28.8,15,T1056
119,132,2,1,1.8,10,T1056
120,133,1,2,3.3,5,T1056
121,134,2,2,40.8,15,T1056
122,135,2,2,9.5,10,T1056
123,136,2,2,9.8,30,T1056
124,137,2,2,60.5,30,T1056
