,#,Group,Model,GDT_TS,LDDT,CAD(AA),SG,Target
36,37,Kiharalab,T1060s3QA071_2,11.254000000000001,14.515,12.383,4.87,T1060s3
37,38,tFold-CaT,T1060s3QA183_2,12.085,8.802999999999999,10.890999999999998,25.754,T1060s3
38,39,MESHI_EMA,T1060s3QA112_2,12.440999999999999,9.2,11.32,26.175,T1060s3
39,40,Ornate,T1060s3QA346_2,12.485999999999999,9.232000000000001,11.33,26.193,T1060s3
40,41,Yang_TBM,T1060s3QA460_2,12.499,15.763,14.325,2.909,T1060s3
41,42,Yang-Server,T1060s3QA140_2,12.51,15.774000000000001,14.335,2.909,T1060s3
42,43,MULTICOM-DIST,T1060s3QA319_2,13.082,16.343,14.210999999999999,3.188,T1060s3
43,44,VoroCNN,T1060s3QA313_2,13.495999999999999,10.238,12.339,27.201999999999998,T1060s3
44,45,EMAP_CHAE,T1060s3QA216_2,13.565,16.865,15.640999999999998,3.742,T1060s3
45,46,MULTICOM-HYBRID,T1060s3QA187_2,14.780999999999999,18.043,15.91,2.44,T1060s3
46,47,graph-sh,T1060s3QA247_2,15.071,11.81,13.943,28.805999999999997,T1060s3
47,48,3DCNN_prof,T1060s3QA074_2,15.175999999999998,11.915,14.048,28.910999999999998,T1060s3
48,49,VoroCNN-GEMME,T1060s3QA406_2,15.309000000000001,12.02,14.082,28.945,T1060s3
49,50,UOSHAN,T1060s3QA409_2,15.61,18.873,17.199,3.3689999999999998,T1060s3
50,51,MULTICOM-AI,T1060s3QA275_2,15.953,19.214000000000002,17.081,3.174,T1060s3
51,52,Bhattacharya-Server,T1060s3QA149_2,16.149,12.888,15.020999999999999,29.884,T1060s3
52,53,SBROD,T1060s3QA085_2,16.660999999999998,13.399000000000001,15.532,30.395,T1060s3
53,54,Bhattacharya-QDeepU,T1060s3QA199_2,17.313,14.050999999999998,16.184,31.046999999999997,T1060s3
54,55,SASHAN,T1060s3QA144_2,17.366,14.104000000000001,16.237000000000002,31.1,T1060s3
55,56,bioinsilico_sbi,T1060s3QA196_2,17.381,14.363,16.067,30.293000000000003,T1060s3
56,57,tFold,T1060s3QA238_2,17.453,14.192,16.324,31.188000000000002,T1060s3
57,58,ModFOLD8,T1060s3QA167_2,18.192,14.931,17.063,31.927,T1060s3
58,59,DeepPotential,T1060s3QA024_2,19.383,22.645,20.511999999999997,5.8420000000000005,T1060s3
59,60,ProQ4,T1060s3QA309_2,21.046999999999997,17.785,19.918,34.781,T1060s3
60,61,VoroMQA-light,T1060s3QA102_2,22.213,18.952,21.085,35.948,T1060s3
61,62,KUHHAN,T1060s3QA104_2,23.989,20.726999999999997,22.86,37.723,T1060s3
62,63,ModFOLD8_cor,T1060s3QA265_2,25.127,21.866,23.999000000000002,38.861999999999995,T1060s3
63,64,ropius0,T1060s3QA254_2,25.18,28.441999999999997,26.309,11.445,T1060s3
64,65,MUfoldQA_X,T1060s3QA248_2,27.58,24.318,26.451,41.31399999999999,T1060s3
65,66,QMEANDisCo,T1060s3QA280_2,28.733,25.471999999999998,27.605,42.468,T1060s3
66,67,Jones-UCL,T1060s3QA304_2,31.993000000000002,35.255,33.122,18.271,T1060s3
0,1,MUfoldQA_G,T1061QA446_2,1.8559999999999999,15.614,27.051,19.991,T1061
1,2,EMAP_CHAE,T1061QA216_2,1.882,17.949,29.441999999999997,22.366,T1061
2,3,UOSHAN,T1061QA409_2,2.35,19.015,30.518,23.435,T1061
3,4,Wallner,T1061QA379_2,3.3739999999999997,18.94,30.443,23.336,T1061
4,5,DAVIS-EMAconsensus,T1061QA433_2,3.45,20.373,31.877,24.773000000000003,T1061
5,6,MESHI,T1061QA032_2,3.859,13.547,24.936999999999998,18.041,T1061
6,7,MESHI_consensus,T1061QA214_2,4.096,13.314,24.711,17.813,T1061
7,8,Bhattacharya-Server,T1061QA149_2,5.013,16.319000000000003,27.816999999999997,20.71,T1061
8,9,ModFOLD8_cor,T1061QA265_2,5.462999999999999,20.77,32.274,25.189,T1061
9,10,ModFOLD8,T1061QA167_2,5.465,15.472000000000001,26.961,19.904,T1061
10,11,ModFOLDclust2,T1061QA035_2,5.542999999999999,22.763,34.266,27.159000000000002,T1061
11,12,MUfoldQA_X,T1061QA248_2,6.097,18.51,30.013,23.355999999999998,T1061
12,13,DAVIS-EMAconsensusAL,T1061QA263_2,6.25,23.480999999999998,34.984,27.877,T1061
13,14,bioinsilico_sbi,T1061QA196_2,6.7139999999999995,18.340999999999998,29.647,22.721999999999998,T1061
14,15,Yang-Server,T1061QA140_2,6.811,10.759,22.075,14.968,T1061
15,16,Yang_TBM,T1061QA460_2,6.827000000000001,10.742,22.058000000000003,14.950999999999999,T1061
16,17,LamoureuxLab,T1061QA066_2,9.266,11.341,21.793000000000003,15.635,T1061
17,18,MESHI_EMA,T1061QA112_2,9.591000000000001,8.229,19.417,12.794,T1061
18,19,MESHI_server,T1061QA211_2,9.591000000000001,8.229,19.417,12.794,T1061
19,20,tFold-CaT,T1061QA183_2,10.064,8.025,18.725,12.29,T1061
20,21,Kiharalab_Z_Server,T1061QA364_2,10.123,11.349,20.828000000000003,15.555,T1061
21,22,Kiharalab,T1061QA071_2,10.123,11.349,20.828000000000003,15.555,T1061
22,23,KUHHAN,T1061QA104_2,11.634,6.805,17.1,10.964,T1061
23,24,RaptorX-QA,T1061QA073_2,12.265999999999998,5.864,16.468,10.059,T1061
24,25,DeepPotential,T1061QA024_2,13.196,6.001,15.539000000000001,10.38,T1061
25,26,tFold,T1061QA238_2,14.126,4.919,14.607999999999999,9.254,T1061
26,27,VoroMQA-light,T1061QA102_2,14.210999999999999,4.512,14.523,9.225,T1061
27,28,P3De,T1061QA257_2,15.527999999999999,3.792,13.217,7.057,T1061
28,29,ProQ2,T1061QA067_2,17.416,7.615,12.539000000000001,8.85,T1061
29,30,BAKER-ROSETTASERVER,T1061QA209_2,17.752,3.783,11.200999999999999,5.182,T1061
30,31,bioinsilico_sbi_PAIR,T1061QA185_2,18.018,35.159,46.663000000000004,39.556,T1061
31,32,Bhattacharya-QDeepU,T1061QA199_2,18.109,2.575,10.722999999999999,4.952,T1061
32,33,MULTICOM-CLUSTER,T1061QA075_2,19.102999999999998,3.0039999999999996,9.631,3.891,T1061
33,34,3DCNN_prof,T1061QA074_2,19.962,4.602,8.82,3.641,T1061
34,35,SASHAN,T1061QA144_2,19.983,3.9210000000000003,8.751,5.209,T1061
35,36,MULTICOM-CONSTRUCT,T1061QA198_2,20.168,3.383,8.566,3.267,T1061
36,37,ModFOLD8_rank,T1061QA120_2,21.265,4.96,7.468999999999999,5.582999999999999,T1061
37,38,angleQA,T1061QA391_2,21.418000000000003,5.811,7.415,3.693,T1061
38,39,ProQ3D,T1061QA339_2,22.034000000000002,5.1080000000000005,6.941,3.963,T1061
39,40,MUFOLD,T1061QA081_2,22.401999999999997,5.29,6.336,4.265,T1061
40,41,graph-sh,T1061QA247_2,22.41,5.527,6.324,5.367999999999999,T1061
41,42,Bhattacharya-QDeep,T1061QA429_2,22.66,5.596,6.081,3.971,T1061
42,43,QMEANDisCo,T1061QA280_2,23.076,5.897,5.754,3.6510000000000002,T1061
43,44,ProQ4,T1061QA309_2,23.618000000000002,6.546,5.1160000000000005,4.44,T1061
44,45,BAKER-experimental,T1061QA403_2,25.0,8.718,6.555,5.297999999999999,T1061
45,46,VoroCNN,T1061QA313_2,25.061999999999998,7.831,3.9960000000000004,5.28,T1061
46,47,VoroCNN-GEMME,T1061QA406_2,25.061999999999998,7.831,3.9960000000000004,5.28,T1061
47,48,VoroCNN-GDT,T1061QA153_2,25.125999999999998,7.895,3.9,5.1579999999999995,T1061
48,49,VoroMQA-stout,T1061QA000_2,25.14,7.909,3.7310000000000003,5.2620000000000005,T1061
49,50,Ornate,T1061QA346_2,25.465,8.234,3.5669999999999997,5.455,T1061
50,51,GraphQA,T1061QA210_2,25.736,9.234,6.632000000000001,6.1610000000000005,T1061
51,52,VoroMQA-dark,T1061QA002_2,28.738000000000003,11.507,1.8230000000000002,7.382000000000001,T1061
52,53,MULTICOM-HYBRID,T1061QA187_2,29.163,11.932,4.035,7.7379999999999995,T1061
53,54,DIZ,T1061QA325_2,29.179000000000002,11.948,2.421,7.957999999999999,T1061
54,55,Destini,T1061QA101_2,30.095,13.677999999999999,7.864,10.87,T1061
55,56,ShanghaiProtein,T1061QA398_2,32.132,16.115,8.908,13.154000000000002,T1061
56,57,LAW,T1061QA138_2,32.474000000000004,15.243,5.877999999999999,11.600999999999999,T1061
57,58,MULTICOM-AI,T1061QA275_2,35.0,17.769000000000002,8.494,13.372,T1061
58,59,EDN,T1061QA203_2,37.638000000000005,20.415,12.057,16.022000000000002,T1061
59,60,MULTICOM-DEEP,T1061QA252_2,38.527,21.296,11.024000000000001,16.9,T1061
60,61,tFold-IDT,T1061QA351_2,38.8,21.569000000000003,10.187000000000001,17.173,T1061
61,62,MULTICOM-DIST,T1061QA319_2,41.855,24.624000000000002,14.261,20.227,T1061
62,63,ropius0,T1061QA254_2,59.044,41.995,30.929000000000002,37.389,T1061
63,64,SBROD,T1061QA085_2,60.211000000000006,42.98,32.374,38.584,T1061
64,65,Jones-UCL,T1061QA304_2,66.22399999999999,48.993,37.811,44.597,T1061
65,66,MASS,T1061QA317_2,67.02199999999999,49.791000000000004,38.287,45.394,T1061
0,1,MUfoldQA_X,T1064QA248_2,2.073,4.128,17.365,8.424,T1064
1,2,Bhattacharya-Server,T1064QA149_2,2.847,5.483,19.689,6.225,T1064
2,3,Bhattacharya-QDeepU,T1064QA199_2,4.303999999999999,6.664,20.713,6.306,T1064
3,4,3DCNN_prof,T1064QA074_2,6.433,8.259,21.566,7.235,T1064
4,5,Wallner,T1064QA379_2,7.4479999999999995,4.409,11.372,14.417,T1064
5,6,ModFOLD8_cor,T1064QA265_2,8.184,4.756,10.154,15.635,T1064
6,7,QMEANDisCo,T1064QA280_2,8.33,4.938,10.168,15.735,T1064
7,8,DAVIS-EMAconsensusAL,T1064QA263_2,9.387,5.86,8.93,16.859,T1064
8,9,tFold,T1064QA238_2,9.637,5.834,8.68,17.109,T1064
9,10,ModFOLD8,T1064QA167_2,9.746,6.355,8.634,17.155,T1064
10,11,SBROD,T1064QA085_2,10.574000000000002,8.231,8.625,17.684,T1064
11,12,ProQ4,T1064QA309_2,11.155999999999999,7.466,7.185,18.612000000000002,T1064
12,13,KUHHAN,T1064QA104_2,11.870999999999999,8.145,6.595,19.343,T1064
13,14,RaptorX-QA,T1064QA073_2,12.55,8.8,6.425,20.022000000000002,T1064
14,15,EMAP_CHAE,T1064QA216_2,12.606,9.079,6.247000000000001,20.078,T1064
15,16,VoroCNN-GEMME,T1064QA406_2,12.682,8.857999999999999,5.752000000000001,20.154,T1064
16,17,DAVIS-EMAconsensus,T1064QA433_2,13.003,9.226,5.372000000000001,20.474,T1064
17,18,tFold-CaT,T1064QA183_2,13.01,9.263,5.641,20.482,T1064
18,19,VoroMQA-light,T1064QA102_2,14.332,10.789000000000001,6.562,21.525,T1064
19,20,GraphQA,T1064QA210_2,16.059,15.795,17.744,20.188,T1064
20,21,VoroCNN-GDT,T1064QA153_2,17.131,13.387,4.606,24.603,T1064
21,22,MESHI_consensus,T1064QA214_2,17.151,13.345999999999998,5.12,24.605,T1064
22,23,P3De,T1064QA257_2,17.232,13.498,5.925,24.674,T1064
23,24,MUfoldQA_G,T1064QA446_2,17.621,13.797,2.269,25.093000000000004,T1064
24,25,UOSHAN,T1064QA409_2,17.717,13.989,11.698,25.189,T1064
25,26,ModFOLDclust2,T1064QA035_2,17.755,13.931,3.273,25.226999999999997,T1064
26,27,MESHI,T1064QA032_2,17.973,14.149000000000001,5.693,25.427,T1064
27,28,MULTICOM-CONSTRUCT,T1064QA198_2,18.052,14.228,3.1430000000000002,25.524,T1064
28,29,ModFOLD8_rank,T1064QA120_2,18.784000000000002,14.96,3.51,26.256,T1064
29,30,SASHAN,T1064QA144_2,18.817999999999998,15.009,5.272,26.29,T1064
30,31,Yang-Server,T1064QA140_2,19.028,15.204,5.255,26.5,T1064
31,32,Yang_TBM,T1064QA460_2,19.412,15.588,4.4719999999999995,26.884,T1064
32,33,VoroCNN,T1064QA313_2,19.932000000000002,16.108,4.348,27.404,T1064
33,34,graph-sh,T1064QA247_2,19.989,16.165,3.4730000000000003,27.461,T1064
34,35,ProQ3D,T1064QA339_2,20.381,16.58,6.204,27.853,T1064
35,36,BAKER-experimental,T1064QA403_2,20.743000000000002,16.919,4.968,28.215,T1064
36,37,Bhattacharya-QDeep,T1064QA429_2,20.94,17.58,9.015,28.256999999999998,T1064
37,38,BAKER-ROSETTASERVER,T1064QA209_2,21.474,17.65,4.835,28.945999999999998,T1064
38,39,MULTICOM-CLUSTER,T1064QA075_2,21.48,17.656,4.455,28.951999999999998,T1064
39,40,Kiharalab,T1064QA071_2,21.586,17.762,6.68,29.058000000000003,T1064
40,41,Kiharalab_Z_Server,T1064QA364_2,21.586,17.762,6.68,29.058000000000003,T1064
41,42,MULTICOM-HYBRID,T1064QA187_2,22.214000000000002,18.39,4.922,29.686,T1064
42,43,angleQA,T1064QA391_2,22.623,18.799,8.16,30.095,T1064
43,44,MESHI_EMA,T1064QA112_2,23.337,19.491,6.652,30.791,T1064
44,45,MUFOLD,T1064QA081_2,23.498,19.674,6.211,30.97,T1064
45,46,ShanghaiProtein,T1064QA398_2,24.129,20.351,9.023,31.453000000000003,T1064
46,47,Ornate,T1064QA346_2,24.294,20.47,5.976,31.766,T1064
47,48,LamoureuxLab,T1064QA066_2,24.61,20.785999999999998,9.721,32.082,T1064
48,49,MULTICOM-AI,T1064QA275_2,24.705,20.881,7.202999999999999,32.176,T1064
49,50,EDN,T1064QA203_2,25.572,22.171999999999997,12.677999999999999,32.861,T1064
50,51,VoroMQA-stout,T1064QA000_2,26.111,22.287,8.787,33.583,T1064
51,52,ProQ2,T1064QA067_2,26.948,23.183000000000003,11.227,34.395,T1064
52,53,MULTICOM-DEEP,T1064QA252_2,26.984,23.16,9.094,34.455999999999996,T1064
53,54,Destini,T1064QA101_2,27.233,23.631,13.355,34.617,T1064
54,55,MULTICOM-DIST,T1064QA319_2,27.625,23.801,9.552999999999999,35.097,T1064
55,56,CAO-QA1,T1064QA217_2,29.361,25.55,15.107999999999999,36.832,T1064
56,57,DIZ,T1064QA325_2,29.482,25.658,11.165,36.954,T1064
57,58,VoroMQA-dark,T1064QA002_2,29.802,25.978,11.565999999999999,37.274,T1064
58,59,MESHI_server,T1064QA211_2,29.802,25.978,11.992,37.274,T1064
59,60,bioinsilico_sbi,T1064QA196_2,30.32,26.526999999999997,13.802,37.741,T1064
60,61,MASS,T1064QA317_2,32.598,28.774,14.28,40.07,T1064
61,62,LAW,T1064QA138_2,33.668,29.844,15.35,41.14,T1064
62,63,DeepPotential,T1064QA024_2,34.421,30.596,17.032,41.891999999999996,T1064
63,64,CAO-SERVER,T1064QA305_2,36.09,32.266,17.772000000000002,43.562,T1064
64,65,bioinsilico_sbi_PAIR,T1064QA185_2,37.209,33.385,19.198,44.681000000000004,T1064
65,66,ropius0,T1064QA254_2,48.299,44.475,29.980999999999998,55.771,T1064
66,67,tFold-IDT,T1064QA351_2,52.698,48.873999999999995,34.38,60.17,T1064
67,68,Jones-UCL,T1064QA304_2,62.747,58.923,44.43,70.219,T1064
0,1,EMAP_CHAE,T1065s1QA216_2,1.841,8.596,8.389,13.894,T1065s1
1,2,UOSHAN,T1065s1QA409_2,2.097,9.668,9.206,12.823,T1065s1
2,3,MESHI,T1065s1QA032_2,3.733,8.695,8.2,13.806,T1065s1
3,4,MESHI_consensus,T1065s1QA214_2,3.852,8.402999999999999,7.952999999999999,14.122,T1065s1
4,5,MULTICOM-HYBRID,T1065s1QA187_2,3.978,9.468,8.568,12.829,T1065s1
5,6,ModFOLDclust2,T1065s1QA035_2,4.178,7.678,6.782,15.182,T1065s1
6,7,DAVIS-EMAconsensus,T1065s1QA433_2,4.228,7.647,7.069,15.588,T1065s1
7,8,Yang-Server,T1065s1QA140_2,4.2860000000000005,7.081,6.757000000000001,15.324000000000002,T1065s1
8,9,Yang_TBM,T1065s1QA460_2,4.2989999999999995,7.077999999999999,6.754,15.328,T1065s1
9,10,MULTICOM-CLUSTER,T1065s1QA075_2,4.6739999999999995,7.145,5.933,15.93,T1065s1
10,11,MULTICOM-AI,T1065s1QA275_2,4.873,12.79,11.704,10.144,T1065s1
11,12,MULTICOM-CONSTRUCT,T1065s1QA198_2,4.944,6.473,5.636,16.721,T1065s1
12,13,EDN,T1065s1QA203_2,5.101,9.611,9.242,13.985999999999999,T1065s1
13,14,MULTICOM-DEEP,T1065s1QA252_2,5.1739999999999995,6.4079999999999995,5.414,16.17,T1065s1
14,15,MUfoldQA_G,T1065s1QA446_2,5.209,5.972,4.935,17.654,T1065s1
15,16,MULTICOM-DIST,T1065s1QA319_2,5.252999999999999,5.867999999999999,4.971,16.617,T1065s1
16,17,Bhattacharya-QDeep,T1065s1QA429_2,5.5360000000000005,7.808,6.523,15.392000000000001,T1065s1
17,18,tFold-IDT,T1065s1QA351_2,5.895,13.197000000000001,12.043,11.404000000000002,T1065s1
18,19,DeepPotential,T1065s1QA024_2,5.961,14.276,13.354000000000001,8.557,T1065s1
19,20,Kiharalab_Z_Server,T1065s1QA364_2,6.171,14.302,13.495999999999999,8.682,T1065s1
20,21,Kiharalab,T1065s1QA071_2,6.171,14.302,13.495999999999999,8.682,T1065s1
21,22,bioinsilico_sbi_PAIR,T1065s1QA185_2,7.712000000000001,8.087,6.557,17.654,T1065s1
22,23,MASS,T1065s1QA317_2,8.407,4.9910000000000005,3.592,19.137,T1065s1
23,24,BAKER-experimental,T1065s1QA403_2,8.881,4.593,4.852,20.452,T1065s1
24,25,BAKER-ROSETTASERVER,T1065s1QA209_2,8.99,2.839,2.563,20.701999999999998,T1065s1
25,26,ProQ2,T1065s1QA067_2,9.102,3.7880000000000003,3.07,20.212,T1065s1
26,27,Wallner,T1065s1QA379_2,10.008,4.665,3.805,22.761999999999997,T1065s1
27,28,angleQA,T1065s1QA391_2,10.131,4.946000000000001,4.2669999999999995,22.362,T1065s1
28,29,Bhattacharya-QDeepU,T1065s1QA199_2,10.965,4.035,2.839,22.831,T1065s1
29,30,GraphQA,T1065s1QA210_2,11.333,5.635,6.232,23.191,T1065s1
30,31,ropius0,T1065s1QA254_2,13.107999999999999,22.487,21.333000000000002,7.153,T1065s1
31,32,LamoureuxLab,T1065s1QA066_2,13.937000000000001,5.541,5.4879999999999995,26.394000000000002,T1065s1
32,33,ProQ3D,T1065s1QA339_2,13.950999999999999,5.744,5.153,26.02,T1065s1
33,34,ModFOLD8_rank,T1065s1QA120_2,14.332,6.53,5.482,26.212,T1065s1
34,35,MESHI_server,T1065s1QA211_2,14.658,6.107,6.127000000000001,27.24,T1065s1
35,36,MUFOLD,T1065s1QA081_2,14.931,6.553,6.122999999999999,26.77,T1065s1
36,37,Destini,T1065s1QA101_2,15.322000000000001,6.72,6.891,27.749000000000002,T1065s1
37,38,VoroMQA-dark,T1065s1QA002_2,15.556,7.041,6.7860000000000005,27.824,T1065s1
38,39,Jones-UCL,T1065s1QA304_2,16.162,25.648000000000003,24.494,5.712999999999999,T1065s1
39,40,P3De,T1065s1QA257_2,16.201,7.694,7.534,28.462,T1065s1
40,41,CAO-QA1,T1065s1QA217_2,16.211,7.787999999999999,7.735,28.713,T1065s1
41,42,MESHI_EMA,T1065s1QA112_2,16.309,7.664,7.885,28.969,T1065s1
42,43,RaptorX-QA,T1065s1QA073_2,16.837,8.453,8.074,29.004,T1065s1
43,44,SASHAN,T1065s1QA144_2,17.247,8.891,8.554,29.433000000000003,T1065s1
44,45,DAVIS-EMAconsensusAL,T1065s1QA263_2,17.415,8.702,9.083,30.197,T1065s1
45,46,ShanghaiProtein,T1065s1QA398_2,18.06,8.727,10.004,30.633000000000003,T1065s1
46,47,3DCNN_prof,T1065s1QA074_2,18.417,9.585,10.068,31.144000000000002,T1065s1
47,48,LAW,T1065s1QA138_2,18.805,10.455,10.101,30.831,T1065s1
48,49,VoroMQA-stout,T1065s1QA000_2,18.95,10.024,10.450999999999999,31.565,T1065s1
49,50,ProQ4,T1065s1QA309_2,19.379,10.42,10.892000000000001,32.006,T1065s1
50,51,VoroCNN-GEMME,T1065s1QA406_2,20.18,11.022,11.53,32.644,T1065s1
51,52,VoroCNN-GDT,T1065s1QA153_2,20.206,11.290999999999999,11.620999999999999,32.735,T1065s1
52,53,VoroCNN,T1065s1QA313_2,20.269000000000002,11.333,11.66,32.774,T1065s1
53,54,CAO-SERVER,T1065s1QA305_2,20.633000000000003,12.645,11.95,32.656,T1065s1
54,55,DIZ,T1065s1QA325_2,22.586,13.665,14.005,35.098,T1065s1
55,56,Ornate,T1065s1QA346_2,22.965999999999998,13.795,14.467,35.580999999999996,T1065s1
56,57,tFold-CaT,T1065s1QA183_2,24.177,15.027999999999999,15.751,36.864000000000004,T1065s1
57,58,graph-sh,T1065s1QA247_2,24.96,15.674000000000001,16.514,37.628,T1065s1
58,59,Bhattacharya-Server,T1065s1QA149_2,25.104,15.993,16.772000000000002,37.885,T1065s1
59,60,bioinsilico_sbi,T1065s1QA196_2,27.736,18.791,18.980999999999998,40.012,T1065s1
60,61,KUHHAN,T1065s1QA104_2,29.59,20.346,21.244,42.358000000000004,T1065s1
61,62,SBROD,T1065s1QA085_2,31.272,22.107,22.94,44.053000000000004,T1065s1
62,63,tFold,T1065s1QA238_2,31.756,22.48,23.424,44.538000000000004,T1065s1
63,64,ModFOLD8,T1065s1QA167_2,33.211999999999996,23.851,24.872,45.986000000000004,T1065s1
64,65,VoroMQA-light,T1065s1QA102_2,34.281,24.93,25.949,47.062,T1065s1
65,66,QMEANDisCo,T1065s1QA280_2,35.717,26.345,27.385,48.498999999999995,T1065s1
66,67,MUfoldQA_X,T1065s1QA248_2,39.433,29.955,31.081,52.195,T1065s1
67,68,ModFOLD8_cor,T1065s1QA265_2,42.753,33.272,34.421,55.535,T1065s1
0,1,MULTICOM-CONSTRUCT,T1065s2QA198_2,3.0860000000000003,15.159,13.460999999999999,6.625,T1065s2
1,2,MULTICOM-DEEP,T1065s2QA252_2,3.472,15.415,13.788,6.3870000000000005,T1065s2
2,3,MULTICOM-CLUSTER,T1065s2QA075_2,3.55,13.232999999999999,11.535,8.558,T1065s2
3,4,MULTICOM-DIST,T1065s2QA319_2,3.6289999999999996,14.91,13.308,6.818,T1065s2
4,5,MULTICOM-AI,T1065s2QA275_2,3.7260000000000004,17.646,15.947000000000001,5.187,T1065s2
5,6,ModFOLDclust2,T1065s2QA035_2,3.734,17.554000000000002,15.856,5.121,T1065s2
6,7,ProQ2,T1065s2QA067_2,3.9789999999999996,13.509,11.817,8.878,T1065s2
7,8,tFold-IDT,T1065s2QA351_2,4.029,18.387999999999998,16.69,5.481,T1065s2
8,9,DAVIS-EMAconsensus,T1065s2QA433_2,4.093,18.521,16.823,4.287,T1065s2
9,10,MESHI,T1065s2QA032_2,4.388,11.635,10.035,10.094,T1065s2
10,11,EMAP_CHAE,T1065s2QA216_2,4.4030000000000005,18.708,17.01,4.158,T1065s2
11,12,MESHI_consensus,T1065s2QA214_2,4.437,11.484000000000002,9.841000000000001,10.248,T1065s2
12,13,MUfoldQA_G,T1065s2QA446_2,4.519,15.481,13.783,6.9639999999999995,T1065s2
13,14,BAKER-ROSETTASERVER,T1065s2QA209_2,4.532,11.338,9.704,10.27,T1065s2
14,15,DeepPotential,T1065s2QA024_2,4.628,18.649,16.996,5.617000000000001,T1065s2
15,16,Yang_TBM,T1065s2QA460_2,4.825,15.35,13.655999999999999,6.94,T1065s2
16,17,Yang-Server,T1065s2QA140_2,4.827,15.341,13.645999999999999,6.9479999999999995,T1065s2
17,18,Kiharalab_Z_Server,T1065s2QA364_2,5.218,10.492,8.779,11.228,T1065s2
18,19,Kiharalab,T1065s2QA071_2,5.218,10.492,8.779,11.228,T1065s2
19,20,BAKER-experimental,T1065s2QA403_2,5.648,10.957,9.38,10.807,T1065s2
20,21,MULTICOM-HYBRID,T1065s2QA187_2,5.653,20.932,19.234,2.938,T1065s2
21,22,Wallner,T1065s2QA379_2,5.794,9.738,8.184,11.927,T1065s2
22,23,Bhattacharya-QDeepU,T1065s2QA199_2,6.132999999999999,10.991,9.339,11.110999999999999,T1065s2
23,24,Bhattacharya-QDeep,T1065s2QA429_2,6.24,11.272,9.527999999999999,11.126,T1065s2
24,25,UOSHAN,T1065s2QA409_2,6.888999999999999,22.214000000000002,20.516,3.641,T1065s2
25,26,MASS,T1065s2QA317_2,7.587000000000001,9.781,7.837000000000001,13.164000000000001,T1065s2
26,27,RaptorX-QA,T1065s2QA073_2,8.19,7.915,5.995,14.292,T1065s2
27,28,LAW,T1065s2QA138_2,8.574,8.906,6.681,14.302,T1065s2
28,29,Jones-UCL,T1065s2QA304_2,9.073,24.236,22.583000000000002,5.343,T1065s2
29,30,KUHHAN,T1065s2QA104_2,10.202,7.985,5.442,16.16,T1065s2
30,31,SASHAN,T1065s2QA144_2,10.202,7.985,5.442,16.16,T1065s2
31,32,3DCNN_prof,T1065s2QA074_2,10.263,6.645,4.574,16.305999999999997,T1065s2
32,33,bioinsilico_sbi,T1065s2QA196_2,10.425999999999998,9.531,7.225,15.578,T1065s2
33,34,DAVIS-EMAconsensusAL,T1065s2QA263_2,11.249,6.329,3.855,17.384,T1065s2
34,35,ropius0,T1065s2QA254_2,11.515,26.989,25.291,5.763,T1065s2
35,36,ModFOLD8_rank,T1065s2QA120_2,12.642000000000001,6.17,3.054,18.655,T1065s2
36,37,EDN,T1065s2QA203_2,12.985,6.934,4.915,18.855999999999998,T1065s2
37,38,MUFOLD,T1065s2QA081_2,16.493,5.25,3.625,22.543000000000003,T1065s2
38,39,P3De,T1065s2QA257_2,16.884,5.167999999999999,3.577,22.891,T1065s2
39,40,ProQ3D,T1065s2QA339_2,17.474,5.4479999999999995,4.13,23.464000000000002,T1065s2
40,41,MESHI_server,T1065s2QA211_2,19.535,7.343999999999999,6.207999999999999,25.658,T1065s2
41,42,Bhattacharya-Server,T1065s2QA149_2,20.155,7.647,6.422999999999999,26.29,T1065s2
42,43,angleQA,T1065s2QA391_2,20.305999999999997,7.782,6.779,26.441,T1065s2
43,44,VoroCNN-GEMME,T1065s2QA406_2,21.037,7.53,7.444,27.160999999999998,T1065s2
44,45,CAO-SERVER,T1065s2QA305_2,21.377,8.652000000000001,7.946000000000001,27.436999999999998,T1065s2
45,46,ProQ4,T1065s2QA309_2,21.631,8.238999999999999,7.858,27.765,T1065s2
46,47,bioinsilico_sbi_PAIR,T1065s2QA185_2,22.43,9.597000000000001,9.137,28.514,T1065s2
47,48,LamoureuxLab,T1065s2QA066_2,22.483,9.854,8.981,28.618000000000002,T1065s2
48,49,VoroMQA-dark,T1065s2QA002_2,22.975,9.047,9.232000000000001,29.11,T1065s2
49,50,VoroCNN,T1065s2QA313_2,24.338,9.702,10.575999999999999,30.473000000000003,T1065s2
50,51,tFold-CaT,T1065s2QA183_2,25.456999999999997,10.904000000000002,11.681,31.592,T1065s2
51,52,GraphQA,T1065s2QA210_2,25.473000000000003,11.119000000000002,11.707,31.608,T1065s2
52,53,ShanghaiProtein,T1065s2QA398_2,25.55,10.264000000000001,11.805,31.685,T1065s2
53,54,VoroCNN-GDT,T1065s2QA153_2,25.905,11.03,12.129000000000001,32.039,T1065s2
54,55,CAO-QA1,T1065s2QA217_2,26.125999999999998,11.811,12.359000000000002,32.26,T1065s2
55,56,DIZ,T1065s2QA325_2,26.65,12.03,12.875,32.785,T1065s2
56,57,VoroMQA-stout,T1065s2QA000_2,27.686,12.812000000000001,13.91,33.821,T1065s2
57,58,Ornate,T1065s2QA346_2,28.773000000000003,13.817,14.997,34.907,T1065s2
